inst,label,pred,error,prediction
8732,13,13,,0.996
8733,13,13,,1
8734,13,13,,0.998
8735,13,13,,0.999
8736,13,13,,1
8737,13,13,,1
8738,13,13,,1
8739,13,13,,1
8740,13,13,,0.999
8741,13,13,,0.998
8742,13,13,,0.999
8743,13,13,,0.999
8744,13,13,,0.998
8745,13,13,,0.999
8746,13,13,,0.999
8747,13,13,,0.999
8748,13,13,,0.999
8749,13,13,,1
8750,13,13,,0.998
8751,13,13,,0.999
8752,13,13,,0.999
8753,13,13,,0.999
8754,13,13,,0.999
8755,13,13,,0.999
8756,13,13,,0.999
8757,13,13,,0.996
8758,13,13,,0.998
8759,13,13,,0.999
8760,13,13,,0.995
8761,13,13,,0.997
8762,11,12,+,0.521
8763,12,12,,0.463
8764,13,13,,0.997
8765,12,8,+,0.204
8766,11,8,+,0.204
8767,6,12,+,0.472
8768,1,1,,0.847
8769,1,1,,0.921
8770,6,8,+,0.204
8771,6,8,+,0.204
8772,4,3,+,0.62
8773,13,13,,0.995
8774,13,13,,0.997
8775,10,8,+,0.204
8776,10,8,+,0.204
8777,13,13,,0.996
8778,10,12,+,0.973
8779,10,1,+,0.5
8780,10,12,+,0.413
8781,2,12,+,0.917
8782,3,12,+,0.503
8783,3,12,+,0.518
8784,3,12,+,0.289
8785,8,8,,0.204
8786,13,13,,0.996
8787,13,13,,0.996
8788,13,13,,0.993
8789,13,13,,0.997
8790,13,13,,0.997
8791,13,13,,0.997
8792,13,13,,0.996
8793,11,12,+,0.399
8794,6,8,+,0.268
8795,6,6,,0.508
8796,13,13,,0.998
8797,6,12,+,0.408
8798,13,13,,0.999
8799,13,13,,0.998
8800,13,13,,0.998
8801,8,8,,0.463
8802,8,8,,0.557
8803,8,8,,0.569
8804,10,5,+,0.573
8805,13,13,,0.999
8806,0,0,,0.991
8807,9,12,+,0.392
8808,10,1,+,0.94
8809,8,8,,0.633
8810,13,13,,0.998
8811,13,13,,0.998
8812,13,13,,0.998
8813,5,2,+,0.72
8814,5,5,,0.424
8815,5,2,+,0.367
8816,10,10,,0.644
8817,12,12,,0.451
8818,3,3,,0.863
8819,3,3,,0.893
8820,5,4,+,0.477
8821,12,12,,0.451
8822,11,6,+,0.452
8823,3,3,,0.884
8824,12,12,,0.44
8825,2,5,+,0.435
8826,12,4,+,0.429
8827,2,2,,0.719
8828,4,4,,0.487
8829,13,13,,0.998
8830,13,13,,0.999
8831,13,13,,0.999
8832,13,13,,0.998
8833,13,13,,0.999
8834,13,13,,0.999
8835,11,12,+,0.121
8836,10,12,+,0.119
8837,13,13,,0.99
8838,0,12,+,0.118
8839,13,13,,0.999
8840,13,13,,0.998
8841,13,13,,0.997
8842,3,12,+,0.119
8843,4,12,+,0.12
8844,3,12,+,0.119
8845,4,12,+,0.118
8846,2,0,+,0.122
8847,4,12,+,0.119
8848,13,13,,0.996
8849,13,13,,0.998
8850,5,12,+,0.12
8851,5,12,+,0.134
8852,1,12,+,0.118
8853,1,12,+,0.118
8854,12,12,,0.119
8855,1,0,+,0.179
8856,6,12,+,0.117
8857,7,12,+,0.119
8858,7,12,+,0.12
8859,7,12,+,0.118
8860,7,12,+,0.119
8861,13,13,,0.998
8862,13,13,,0.998
8863,13,13,,0.999
8864,13,13,,0.994
8865,13,13,,0.999
8866,13,13,,1
8867,13,13,,0.998
8868,13,13,,0.999
8869,13,13,,0.999
8870,13,13,,0.998
8871,13,13,,0.998
8872,13,13,,0.998
8873,13,13,,0.998
8874,13,13,,0.998
8875,13,13,,0.999
8876,13,13,,1
8877,13,13,,0.999
8878,13,13,,0.999
8879,13,13,,0.999
8880,13,13,,0.997
8881,13,13,,0.998
8882,13,13,,0.999
8883,13,13,,0.999
8884,13,13,,0.998
8885,13,13,,0.998
8886,13,13,,0.999
8887,11,12,+,0.455
8888,6,12,+,0.409
8889,1,1,,0.755
8890,4,8,+,0.204
8891,4,12,+,0.225
8892,4,8,+,0.204
8893,4,12,+,0.44
8894,13,13,,0.997
8895,13,13,,0.997
8896,13,13,,0.995
8897,2,8,+,0.204
8898,13,13,,0.997
8899,10,1,+,0.593
8900,13,13,,0.997
8901,13,13,,0.995
8902,13,13,,0.997
8903,13,13,,0.997
8904,13,13,,0.996
8905,3,12,+,0.287
8906,3,8,+,0.204
8907,8,8,,0.204
8908,8,8,,0.204
8909,8,8,,0.204
8910,13,13,,0.997
8911,13,13,,0.992
8912,7,8,+,0.204
8913,7,6,+,0.405
8914,6,6,,0.531
8915,13,13,,0.999
8916,6,6,,0.508
8917,8,8,,0.534
8918,13,13,,0.998
8919,8,8,,0.389
8920,9,12,+,0.4
8921,13,13,,0.999
8922,0,0,,0.991
8923,10,2,+,0.456
8924,5,4,+,0.428
8925,3,3,,0.88
8926,0,0,,0.995
8927,0,0,,0.996
8928,10,2,+,0.49
8929,3,3,,0.885
8930,13,13,,0.998
8931,11,6,+,0.547
8932,12,4,+,0.406
8933,2,2,,0.803
8934,2,2,,0.803
8935,4,8,+,0.338
8936,4,4,,0.504
8937,1,1,,0.961
8938,4,4,,0.553
8939,1,1,,0.981
8940,1,1,,0.498
8941,13,13,,0.999
8942,13,13,,0.999
8943,10,0,+,0.149
8944,11,12,+,0.12
8945,11,12,+,0.12
8946,11,12,+,0.118
8947,13,13,,0.999
8948,11,12,+,0.119
8949,11,12,+,0.117
8950,11,0,+,0.136
8951,13,13,,0.998
8952,13,13,,0.997
8953,13,13,,0.998
8954,13,13,,0.998
8955,13,13,,0.999
8956,13,13,,0.999
8957,13,13,,0.997
8958,3,12,+,0.118
8959,13,13,,0.998
8960,2,12,+,0.118
8961,13,13,,0.998
8962,4,12,+,0.119
8963,4,12,+,0.12
8964,2,12,+,0.118
8965,4,12,+,0.119
8966,4,12,+,0.119
8967,13,13,,0.997
8968,13,13,,0.999
8969,4,12,+,0.119
8970,4,12,+,0.118
8971,8,12,+,0.119
8972,12,12,,0.12
8973,12,12,,0.118
8974,6,12,+,0.119
8975,7,12,+,0.119
8976,7,12,+,0.12
8977,13,13,,0.993
8978,13,13,,0.998
8979,13,13,,1
8980,13,13,,0.999
8981,13,13,,1
8982,13,13,,1
8983,13,13,,0.999
8984,13,13,,0.999
8985,13,13,,1
8986,13,13,,0.998
8987,13,13,,0.999
8988,13,13,,0.999
8989,13,13,,0.999
8990,13,13,,1
8991,13,13,,0.999
8992,13,13,,0.999
8993,13,13,,0.998
8994,13,13,,1
8995,13,13,,1
8996,13,13,,1
8997,13,13,,0.998
8998,13,13,,0.998
8999,13,13,,0.999
9000,13,13,,0.999
9001,13,13,,0.999
9002,13,13,,0.998
9003,13,13,,0.995
9004,12,12,,0.518
9005,13,13,,0.996
9006,4,8,+,0.204
9007,13,13,,0.991
9008,2,8,+,0.204
9009,13,13,,0.997
9010,13,13,,0.996
9011,13,13,,0.996
9012,3,12,+,0.296
9013,3,12,+,0.287
9014,8,12,+,0.274
9015,8,8,,0.204
9016,9,8,+,0.204
9017,13,13,,0.997
9018,8,8,,0.204
9019,13,13,,0.996
9020,7,6,+,0.575
9021,7,3,+,0.281
9022,6,5,+,0.508
9023,7,7,,0.796
9024,7,7,,0.982
9025,13,13,,0.994
9026,13,13,,0.998
9027,13,13,,0.994
9028,13,13,,0.999
9029,13,13,,0.999
9030,10,1,+,0.623
9031,0,0,,0.992
9032,8,8,,0.514
9033,9,6,+,0.587
9034,13,13,,0.999
9035,8,8,,0.577
9036,10,10,,0.514
9037,5,12,+,0.296
9038,12,12,,0.346
9039,11,8,+,0.308
9040,2,2,,0.803
9041,2,2,,0.803
9042,4,5,+,0.389
9043,4,11,+,0.389
9044,13,13,,0.998
9045,13,13,,0.99
9046,13,13,,0.999
9047,4,4,,0.536
9048,13,13,,0.999
9049,13,13,,0.999
9050,1,1,,0.994
9051,0,12,+,0.119
9052,0,0,,0.124
9053,0,12,+,0.119
9054,11,12,+,0.119
9055,13,13,,0.999
9056,13,13,,0.997
9057,13,13,,0.997
9058,13,13,,0.997
9059,13,13,,0.999
9060,2,12,+,0.118
9061,3,12,+,0.12
9062,13,13,,0.998
9063,4,12,+,0.119
9064,13,13,,0.999
9065,8,0,+,0.127
9066,13,13,,0.998
9067,13,13,,0.999
9068,13,13,,0.999
9069,6,12,+,0.119
9070,1,12,+,0.119
9071,5,12,+,0.119
9072,5,12,+,0.119
9073,12,12,,0.119
9074,6,12,+,0.119
9075,6,12,+,0.119
9076,1,12,+,0.119
9077,1,12,+,0.119
9078,7,12,+,0.119
9079,13,13,,1
9080,13,13,,0.999
9081,13,13,,0.999
9082,13,13,,0.998
9083,13,13,,1
9084,13,13,,0.998
9085,13,13,,0.999
9086,13,13,,0.999
9087,13,13,,0.998
9088,13,13,,0.999
9089,13,13,,0.999
9090,13,13,,0.999
9091,13,13,,0.999
9092,13,13,,0.999
9093,13,13,,1
9094,13,13,,1
9095,13,13,,0.999
9096,13,13,,1
9097,13,13,,0.999
9098,13,13,,0.999
9099,13,13,,1
9100,13,13,,0.998
9101,13,13,,0.998
9102,13,13,,0.997
9103,13,13,,0.99
9104,13,13,,0.997
9105,13,13,,0.996
9106,12,12,,0.338
9107,6,12,+,0.288
9108,1,1,,0.979
9109,6,8,+,0.204
9110,6,8,+,0.204
9111,5,8,+,0.204
9112,5,8,+,0.204
9113,5,8,+,0.204
9114,13,13,,0.993
9115,2,8,+,0.204
9116,2,8,+,0.204
9117,10,1,+,0.521
9118,13,13,,0.997
9119,2,8,+,0.204
9120,13,13,,0.997
9121,3,12,+,0.293
9122,13,13,,0.997
9123,3,12,+,0.407
9124,3,12,+,0.288
9125,9,8,+,0.204
9126,9,3,+,0.743
9127,13,13,,0.997
9128,13,13,,0.997
9129,13,13,,0.996
9130,8,12,+,0.279
9131,7,8,+,0.204
9132,7,3,+,0.281
9133,7,7,,0.645
9134,8,8,,0.35
9135,13,13,,0.998
9136,10,12,+,0.427
9137,10,12,+,0.448
9138,10,3,+,0.877
9139,13,13,,0.999
9140,9,9,,0.318
9141,10,1,+,0.515
9142,5,2,+,0.699
9143,13,13,,0.999
9144,13,13,,0.998
9145,0,0,,0.994
9146,13,13,,0.999
9147,10,7,+,0.663
9148,13,13,,0.998
9149,12,12,,0.334
9150,2,2,,0.573
9151,5,2,+,0.443
9152,3,3,,0.88
9153,3,3,,0.902
9154,2,2,,0.561
9155,2,2,,0.719
9156,4,4,,0.531
9157,4,11,+,0.366
9158,13,13,,0.999
9159,13,13,,0.998
9160,11,12,+,0.119
9161,11,12,+,0.117
9162,10,12,+,0.119
9163,0,12,+,0.118
9164,13,13,,0.998
9165,13,13,,0.999
9166,9,12,+,0.12
9167,13,13,,0.999
9168,13,13,,0.998
9169,9,12,+,0.117
9170,13,13,,0.998
9171,3,12,+,0.117
9172,13,13,,0.999
9173,3,12,+,0.12
9174,13,13,,0.999
9175,13,13,,0.997
9176,2,12,+,0.119
9177,13,13,,0.999
9178,4,0,+,0.14
9179,13,13,,0.998
9180,1,0,+,0.211
9181,6,12,+,0.119
9182,6,12,+,0.117
9183,6,12,+,0.12
9184,12,12,,0.119
9185,1,12,+,0.118
9186,13,13,,0.998
9187,13,13,,0.999
9188,13,13,,0.998
9189,13,13,,0.999
9190,13,13,,0.999
9191,13,13,,0.998
9192,13,13,,0.999
9193,13,13,,0.998
9194,13,13,,0.999
9195,13,13,,0.999
9196,13,13,,0.998
9197,13,13,,0.999
9198,13,13,,0.999
9199,13,13,,0.998
9200,13,13,,0.999
9201,13,13,,0.999
9202,13,13,,0.999
9203,13,13,,0.999
9204,13,13,,1
9205,13,13,,1
9206,13,13,,0.999
9207,13,13,,0.997
9208,13,13,,0.998
9209,13,13,,0.998
9210,13,13,,0.998
9211,13,13,,0.998
9212,13,13,,0.999
9213,13,13,,0.999
9214,13,13,,0.999
9215,13,13,,0.995
9216,13,13,,0.996
9217,13,13,,0.997
9218,11,8,+,0.204
9219,11,8,+,0.204
9220,12,8,+,0.204
9221,12,8,+,0.204
9222,11,12,+,0.479
9223,13,13,,0.997
9224,13,13,,0.996
9225,6,3,+,0.384
9226,13,13,,0.995
9227,4,12,+,0.216
9228,1,1,,0.529
9229,1,1,,0.829
9230,6,12,+,0.378
9231,4,12,+,0.427
9232,4,12,+,0.316
9233,13,13,,0.994
9234,10,8,+,0.204
9235,13,13,,0.995
9236,13,13,,0.997
9237,10,12,+,0.288
9238,2,8,+,0.204
9239,10,1,+,0.496
9240,3,12,+,0.362
9241,3,8,+,0.204
9242,3,12,+,0.434
9243,8,8,,0.204
9244,8,8,,0.204
9245,9,8,+,0.204
9246,7,12,+,0.271
9247,9,12,+,0.288
9248,13,13,,0.997
9249,7,7,,0.982
9250,6,12,+,0.41
9251,13,13,,0.998
9252,13,13,,0.999
9253,9,6,+,0.533
9254,9,12,+,0.401
9255,10,10,,0.81
9256,13,13,,0.999
9257,13,13,,0.998
9258,9,12,+,0.402
9259,13,13,,0.999
9260,8,4,+,0.333
9261,8,4,+,0.317
9262,5,5,,0.43
9263,13,13,,0.998
9264,5,2,+,0.443
9265,10,1,+,0.586
9266,10,3,+,0.894
9267,3,3,,0.902
9268,13,13,,0.998
9269,5,4,+,0.474
9270,13,13,,0.997
9271,3,3,,0.967
9272,12,12,,0.44
9273,2,2,,0.803
9274,2,5,+,0.497
9275,4,4,,0.543
9276,4,4,,0.541
9277,4,4,,0.537
9278,4,4,,0.557
9279,13,13,,0.998
9280,1,10,+,0.55
9281,13,13,,0.998
9282,1,1,,0.994
9283,13,13,,0.998
9284,10,0,+,0.117
9285,0,0,,0.122
9286,10,12,+,0.12
9287,9,12,+,0.118
9288,9,12,+,0.119
9289,13,13,,0.998
9290,13,13,,0.999
9291,13,13,,0.998
9292,13,13,,0.999
9293,13,13,,0.997
9294,13,13,,0.999
9295,13,13,,0.995
9296,3,12,+,0.12
9297,3,12,+,0.12
9298,8,0,+,0.12
9299,8,12,+,0.119
9300,4,12,+,0.118
9301,8,12,+,0.118
9302,5,12,+,0.119
9303,6,0,+,0.132
9304,1,12,+,0.12
9305,5,12,+,0.118
9306,6,12,+,0.119
9307,1,12,+,0.117
9308,12,12,,0.118
9309,13,13,,0.999
9310,13,13,,0.998
9311,13,13,,0.998
9312,13,13,,0.999
9313,13,13,,1
9314,13,13,,1
9315,13,13,,0.999
9316,13,13,,1
9317,13,13,,1
9318,13,13,,1
9319,13,13,,0.999
9320,13,13,,0.999
9321,13,13,,0.997
9322,13,13,,0.999
9323,13,13,,0.998
9324,13,13,,1
9325,13,13,,0.999
9326,13,13,,0.997
9327,13,13,,0.999
9328,13,13,,1
9329,13,13,,0.998
9330,13,13,,0.999
9331,13,13,,0.999
9332,13,13,,0.999
9333,13,13,,0.999
9334,13,13,,0.999
9335,13,13,,0.999
9336,13,13,,0.999
9337,13,13,,0.997
9338,13,13,,0.997
9339,13,13,,0.995
9340,12,12,,0.287
9341,1,1,,0.974
9342,13,13,,0.988
9343,6,12,+,0.288
9344,12,12,,0.287
9345,11,8,+,0.204
9346,1,1,,0.979
9347,6,8,+,0.204
9348,1,8,+,0.204
9349,4,3,+,0.59
9350,13,13,,0.995
9351,13,13,,0.997
9352,13,13,,0.997
9353,9,8,+,0.204
9354,9,12,+,0.305
9355,9,12,+,0.306
9356,7,8,+,0.204
9357,13,13,,0.997
9358,8,8,,0.204
9359,13,13,,0.997
9360,8,8,,0.204
9361,13,13,,0.997
9362,13,13,,0.997
9363,7,8,+,0.204
9364,7,8,+,0.204
9365,13,13,,0.998
9366,6,12,+,0.453
9367,7,7,,0.982
9368,6,6,,0.413
9369,13,13,,0.999
9370,6,6,,0.484
9371,6,6,,0.55
9372,13,13,,0.999
9373,6,12,+,0.401
9374,6,12,+,0.418
9375,13,13,,0.999
9376,13,13,,0.999
9377,8,8,,0.385
9378,10,6,+,0.459
9379,10,4,+,0.287
9380,10,2,+,0.551
9381,9,4,+,0.502
9382,13,13,,0.999
9383,9,6,+,0.38
9384,9,6,+,0.533
9385,3,3,,0.885
9386,13,13,,0.998
9387,3,3,,0.9
9388,13,13,,0.998
9389,12,12,,0.435
9390,5,2,+,0.697
9391,13,13,,0.998
9392,5,4,+,0.472
9393,11,4,+,0.477
9394,12,12,,0.424
9395,2,2,,0.803
9396,2,5,+,0.52
9397,13,13,,0.998
9398,4,8,+,0.772
9399,4,11,+,0.374
9400,1,1,,0.992
9401,0,12,+,0.118
9402,10,12,+,0.119
9403,13,13,,0.998
9404,11,12,+,0.119
9405,13,13,,0.997
9406,11,12,+,0.118
9407,13,13,,0.998
9408,10,12,+,0.118
9409,13,13,,0.999
9410,11,12,+,0.118
9411,11,12,+,0.119
9412,9,12,+,0.12
9413,9,12,+,0.118
9414,13,13,,0.999
9415,13,13,,0.998
9416,13,13,,0.997
9417,13,13,,0.998
9418,3,12,+,0.12
9419,2,12,+,0.123
9420,2,0,+,0.166
9421,3,12,+,0.118
9422,13,13,,0.998
9423,4,12,+,0.12
9424,3,0,+,0.118
9425,8,12,+,0.119
9426,13,13,,0.998
9427,4,12,+,0.119
9428,13,13,,0.998
9429,4,12,+,0.119
9430,8,12,+,0.119
9431,8,12,+,0.119
9432,13,13,,0.997
9433,12,12,,0.119
9434,12,12,,0.119
9435,1,12,+,0.123
9436,12,12,,0.118
9437,12,12,,0.119
9438,7,12,+,0.12
9439,13,13,,0.999
9440,13,13,,0.999
9441,13,13,,0.999
9442,13,13,,0.999
9443,13,13,,0.999
9444,13,13,,0.998
9445,13,13,,0.999
9446,13,13,,0.998
9447,13,13,,1
9448,13,13,,0.999
9449,13,13,,0.998
9450,13,13,,0.999
9451,13,13,,0.994
9452,13,13,,0.998
9453,13,13,,0.998
9454,13,13,,0.999
9455,13,13,,0.999
9456,13,13,,0.999
9457,13,13,,0.999
9458,13,13,,0.995
9459,13,13,,0.999
9460,13,13,,1
9461,13,13,,0.998
9462,13,13,,1
9463,13,13,,1
9464,13,13,,1
9465,13,13,,0.997
9466,13,13,,0.999
9467,13,13,,1
9468,13,13,,0.998
9469,13,13,,0.999
9470,13,13,,0.999
9471,13,13,,0.997
9472,13,13,,0.998
9473,13,13,,0.999
9474,13,13,,0.998
9475,13,13,,0.993
9476,13,13,,0.999
9477,13,13,,1
9478,13,13,,0.999
9479,13,13,,1
9480,13,13,,0.999
9481,13,13,,0.999
9482,13,13,,1
9483,13,13,,0.999
9484,13,13,,0.999
9485,13,13,,1
9486,13,13,,0.999
9487,13,13,,0.999
9488,13,13,,0.999
9489,13,13,,0.998
9490,13,13,,0.998
9491,13,13,,0.999
9492,13,13,,0.999
9493,13,13,,0.998
9494,13,13,,0.999
9495,13,13,,0.999
9496,13,13,,0.999
9497,13,13,,0.998
9498,13,13,,0.999
9499,13,13,,0.997
9500,13,13,,0.998
9501,13,13,,0.998
9502,13,13,,0.999
9503,13,13,,0.999
9504,13,13,,0.997
9505,13,13,,0.995
9506,13,13,,0.997
9507,13,13,,0.997
9508,13,13,,0.997
9509,13,13,,0.996
9510,13,13,,0.997
9511,13,13,,0.997
9512,13,13,,0.997
9513,13,13,,0.997
9514,13,13,,0.994
9515,13,13,,0.997
9516,13,13,,0.997
9517,12,12,,0.352
9518,12,8,+,0.204
9519,12,12,,0.288
9520,12,8,+,0.204
9521,13,13,,0.997
9522,1,1,,0.978
9523,13,13,,0.997
9524,6,12,+,0.43
9525,11,11,,0.56
9526,1,1,,0.976
9527,6,8,+,0.204
9528,1,1,,0.971
9529,4,1,+,0.642
9530,6,8,+,0.204
9531,4,12,+,0.476
9532,4,12,+,0.346
9533,4,12,+,0.284
9534,4,8,+,0.204
9535,4,12,+,0.28
9536,5,12,+,0.288
9537,10,1,+,0.54
9538,13,13,,0.997
9539,2,8,+,0.204
9540,2,8,+,0.204
9541,13,13,,0.99
9542,13,13,,0.996
9543,10,8,+,0.204
9544,2,8,+,0.204
9545,10,12,+,0.298
9546,10,8,+,0.204
9547,2,8,+,0.204
9548,13,13,,0.995
9549,10,8,+,0.204
9550,2,8,+,0.204
9551,13,13,,0.995
9552,13,13,,0.996
9553,13,13,,0.997
9554,3,8,+,0.204
9555,13,13,,0.997
9556,8,8,,0.204
9557,8,12,+,0.248
9558,8,8,,0.204
9559,8,8,,0.204
9560,13,13,,0.997
9561,8,8,,0.204
9562,7,8,+,0.204
9563,13,13,,0.997
9564,13,13,,0.997
9565,7,8,+,0.204
9566,13,13,,0.999
9567,13,13,,0.998
9568,7,7,,0.694
9569,13,13,,0.999
9570,6,12,+,0.406
9571,7,7,,0.982
9572,13,13,,0.999
9573,6,12,+,0.452
9574,6,9,+,0.446
9575,6,6,,0.421
9576,6,12,+,0.347
9577,13,13,,0.998
9578,9,12,+,0.404
9579,13,13,,0.999
9580,0,0,,0.993
9581,8,8,,0.352
9582,8,8,,0.514
9583,13,13,,0.999
9584,0,0,,0.994
9585,13,13,,0.999
9586,0,0,,0.996
9587,10,1,+,0.974
9588,13,13,,0.999
9589,3,3,,0.896
9590,9,6,+,0.4
9591,9,6,+,0.525
9592,13,13,,0.998
9593,0,0,,0.996
9594,3,3,,0.898
9595,3,3,,0.812
9596,0,0,,0.996
9597,13,13,,0.999
9598,12,12,,0.455
9599,3,3,,0.882
9600,12,4,+,0.429
9601,5,4,+,0.462
9602,5,5,,0.376
9603,12,4,+,0.389
9604,3,3,,0.892
9605,12,12,,0.431
9606,2,2,,0.572
9607,3,3,,0.896
9608,11,8,+,0.415
9609,2,2,,0.698
9610,11,6,+,0.39
9611,11,4,+,0.47
9612,4,4,,0.506
9613,4,8,+,0.292
9614,4,4,,0.543
9615,13,13,,0.999
9616,1,1,,0.989
9617,1,1,,0.994
9618,11,12,+,0.118
9619,0,0,,0.239
9620,11,12,+,0.118
9621,0,0,,0.207
9622,13,13,,0.998
9623,9,12,+,0.118
9624,13,13,,0.999
9625,9,12,+,0.117
9626,0,12,+,0.119
9627,13,13,,0.998
9628,13,13,,0.998
9629,13,13,,0.998
9630,11,12,+,0.119
9631,13,13,,0.997
9632,13,13,,0.998
9633,13,13,,0.998
9634,13,13,,0.998
9635,3,12,+,0.119
9636,13,13,,0.998
9637,13,13,,0.998
9638,13,13,,0.997
9639,13,13,,0.998
9640,13,13,,0.999
9641,13,13,,0.998
9642,13,13,,0.999
9643,2,12,+,0.12
9644,13,13,,0.997
9645,13,13,,0.998
9646,13,13,,0.998
9647,3,12,+,0.12
9648,13,13,,0.998
9649,13,13,,0.999
9650,3,12,+,0.118
9651,2,12,+,0.118
9652,13,13,,0.998
9653,2,12,+,0.119
9654,2,12,+,0.12
9655,13,13,,0.998
9656,4,12,+,0.119
9657,8,12,+,0.126
9658,13,13,,0.999
9659,13,13,,0.998
9660,8,12,+,0.119
9661,8,12,+,0.118
9662,13,13,,0.998
9663,1,12,+,0.119
9664,5,12,+,0.118
9665,1,12,+,0.117
9666,12,12,,0.118
9667,12,0,+,0.12
9668,5,12,+,0.121
9669,1,12,+,0.119
9670,12,12,,0.118
9671,5,12,+,0.119
9672,7,12,+,0.119
9673,13,13,,0.999
9674,13,13,,0.998
9675,13,13,,0.999
9676,13,13,,0.999
9677,13,13,,0.998
9678,13,13,,0.999
9679,13,13,,0.999
9680,13,13,,0.999
9681,13,13,,0.998
9682,13,13,,0.999
9683,13,13,,1
9684,13,13,,0.998
9685,13,13,,0.997
9686,13,13,,0.999
9687,13,13,,0.998
9688,13,13,,0.998
9689,13,13,,0.997
9690,13,13,,0.998
9691,13,13,,0.999
9692,13,13,,1
9693,13,13,,0.999
9694,13,13,,0.999
9695,13,13,,0.998
9696,13,13,,0.999
9697,13,13,,0.999
9698,13,13,,0.999
9699,13,13,,1
9700,13,13,,0.999
9701,13,13,,1
9702,13,13,,0.997
9703,13,13,,0.998
9704,13,13,,0.999
9705,13,13,,0.999
9706,13,13,,0.999
9707,13,13,,0.998
9708,13,13,,1
9709,13,13,,0.999
9710,13,13,,0.998
9711,13,13,,0.999
9712,13,13,,0.999
9713,13,13,,0.998
9714,13,13,,0.999
9715,13,13,,0.999
9716,13,13,,0.999
9717,13,13,,0.998
9718,13,13,,0.999
9719,13,13,,0.999
9720,13,13,,1
9721,13,13,,0.998
9722,13,13,,0.999
9723,13,13,,0.998
9724,13,13,,0.999
9725,13,13,,0.999
9726,13,13,,0.999
9727,13,13,,0.998
9728,13,13,,0.999
9729,13,13,,0.999
9730,13,13,,0.999
9731,13,13,,0.999
9732,13,13,,1
9733,13,13,,0.999
9734,13,13,,1
9735,13,13,,1
9736,13,13,,1
9737,13,13,,0.999
9738,13,13,,0.999
9739,13,13,,0.998
9740,13,13,,0.999
9741,13,13,,1
9742,13,13,,0.998
9743,13,13,,0.998
9744,13,13,,0.999
9745,13,13,,0.999
9746,13,13,,0.999
9747,13,13,,0.999
9748,13,13,,0.999
9749,13,13,,0.999
9750,13,13,,0.998
9751,13,13,,0.998
9752,13,13,,0.998
9753,13,13,,0.999
9754,13,13,,0.999
9755,13,13,,1
9756,13,13,,0.998
9757,13,13,,0.995
9758,13,13,,0.999
9759,13,13,,0.999
9760,13,13,,0.997
9761,13,13,,0.999
9762,13,13,,1
9763,13,13,,0.999
9764,13,13,,0.999
9765,13,13,,1
9766,13,13,,0.998
9767,13,13,,0.999
9768,13,13,,0.998
9769,13,13,,0.998
9770,13,13,,0.997
9771,13,13,,0.997
9772,13,13,,0.995
9773,13,13,,0.997
9774,13,13,,0.997
9775,13,13,,0.995
9776,13,13,,0.997
9777,13,13,,0.997
9778,13,13,,0.997
9779,13,13,,0.997
9780,13,13,,0.997
9781,13,13,,0.997
9782,13,13,,0.997
9783,12,3,+,0.347
9784,11,8,+,0.204
9785,13,13,,0.997
9786,12,12,,0.491
9787,11,8,+,0.204
9788,12,12,,0.288
9789,13,13,,0.995
9790,11,3,+,0.872
9791,13,13,,0.996
9792,13,13,,0.996
9793,12,12,,0.258
9794,1,1,,0.809
9795,13,13,,0.997
9796,11,8,+,0.204
9797,6,8,+,0.204
9798,6,12,+,0.477
9799,11,8,+,0.204
9800,12,12,,0.287
9801,11,8,+,0.204
9802,12,8,+,0.204
9803,4,8,+,0.204
9804,11,8,+,0.204
9805,13,13,,0.997
9806,6,8,+,0.204
9807,6,12,+,0.428
9808,4,8,+,0.204
9809,4,12,+,0.355
9810,6,12,+,0.513
9811,6,8,+,0.204
9812,6,12,+,0.443
9813,1,1,,0.574
9814,4,12,+,0.288
9815,1,1,,0.708
9816,5,8,+,0.204
9817,5,8,+,0.204
9818,13,13,,0.996
9819,4,12,+,0.511
9820,13,13,,0.997
9821,13,13,,0.994
9822,13,13,,0.997
9823,13,13,,0.995
9824,13,13,,0.997
9825,13,13,,0.997
9826,13,13,,0.997
9827,13,13,,0.997
9828,10,1,+,0.577
9829,13,13,,0.997
9830,13,13,,0.991
9831,10,8,+,0.204
9832,13,13,,0.996
9833,10,8,+,0.204
9834,10,10,,0.658
9835,13,13,,0.997
9836,13,13,,0.997
9837,10,1,+,0.563
9838,10,1,+,0.718
9839,13,13,,0.996
9840,2,8,+,0.204
9841,10,8,+,0.204
9842,13,13,,0.992
9843,13,13,,0.997
9844,2,8,+,0.204
9845,2,8,+,0.204
9846,2,8,+,0.204
9847,13,13,,0.997
9848,3,12,+,0.459
9849,3,12,+,0.287
9850,3,12,+,0.538
9851,3,12,+,0.446
9852,3,8,+,0.204
9853,3,12,+,0.287
9854,9,8,+,0.204
9855,3,12,+,0.503
9856,8,8,,0.204
9857,9,12,+,0.359
9858,8,8,,0.204
9859,8,8,,0.204
9860,8,8,,0.204
9861,9,12,+,0.399
9862,7,8,+,0.204
9863,7,8,+,0.204
9864,7,8,+,0.204
9865,7,8,+,0.204
9866,13,13,,0.998
9867,13,13,,0.997
9868,13,13,,0.999
9869,13,13,,0.991
9870,13,13,,0.998
9871,13,13,,0.999
9872,6,12,+,0.353
9873,6,5,+,0.416
9874,6,6,,0.496
