inst,label,pred,error,prediction
7844,1,1,,1
7845,1,1,,1
7846,1,1,,1
7847,1,1,,1
7848,3,3,,0.999
7849,3,3,,0.998
7850,3,3,,0.997
7851,3,3,,0.997
7852,3,3,,0.999
7853,3,3,,0.999
7854,3,3,,0.999
7855,1,1,,0.993
7856,1,1,,0.995
7857,3,3,,0.998
7858,1,1,,1
7859,1,1,,0.993
7860,3,3,,0.657
7861,2,2,,0.996
7862,3,3,,0.885
7863,2,2,,0.998
7864,2,2,,0.997
7865,3,3,,0.806
7866,2,2,,0.999
7867,2,2,,0.999
7868,2,2,,0.997
7869,2,2,,0.999
7870,2,2,,0.998
7871,3,3,,0.895
7872,3,3,,0.908
7873,2,2,,0.997
7874,2,2,,0.999
7875,2,2,,0.998
7876,3,3,,0.767
7877,2,2,,0.998
7878,2,2,,0.999
7879,2,2,,0.999
7880,2,2,,0.998
7881,2,2,,0.999
7882,2,2,,0.999
7883,2,2,,0.997
7884,2,2,,0.997
7885,2,2,,0.996
7886,2,2,,0.999
7887,2,2,,0.999
7888,2,2,,0.998
7889,2,2,,0.998
7890,3,3,,0.907
7891,2,2,,0.999
7892,2,2,,0.999
7893,2,2,,0.998
7894,2,2,,0.991
7895,0,0,,0.998
7896,5,5,,0.998
7897,5,5,,0.929
7898,0,0,,0.998
7899,0,0,,0.998
7900,0,0,,0.999
7901,5,5,,0.997
7902,0,0,,1
7903,0,0,,0.998
7904,0,0,,0.998
7905,0,0,,0.998
7906,0,0,,1
7907,5,5,,0.999
7908,5,5,,0.996
7909,0,0,,0.998
7910,0,0,,0.998
7911,0,0,,1
7912,0,0,,0.998
7913,0,0,,0.998
7914,0,0,,0.998
7915,0,0,,0.998
7916,0,0,,0.998
7917,0,0,,1
7918,0,0,,1
7919,0,0,,0.999
7920,0,0,,0.998
7921,0,0,,0.999
7922,5,5,,0.999
7923,5,5,,0.999
7924,0,0,,0.998
7925,0,0,,0.998
7926,0,0,,0.998
7927,0,0,,0.998
7928,4,4,,0.998
7929,4,4,,1
7930,4,4,,0.997
7931,4,4,,0.998
7932,4,4,,0.998
7933,4,4,,0.998
7934,4,4,,0.998
7935,4,4,,0.998
7936,5,5,,0.599
7937,4,4,,0.998
7938,4,4,,0.998
7939,4,4,,0.997
7940,4,4,,0.998
7941,4,4,,0.999
7942,4,4,,0.998
7943,4,4,,0.998
7944,4,4,,0.998
7945,4,4,,0.998
7946,4,4,,0.997
7947,4,4,,0.997
7948,5,5,,0.839
7949,4,4,,0.999
7950,4,4,,0.997
7951,5,5,,0.853
7952,4,4,,0.997
7953,5,3,+,0.909
7954,4,4,,0.999
7955,5,3,+,0.862
7956,4,4,,0.998
7957,4,4,,0.998
7958,4,4,,0.998
7959,4,4,,0.999
7960,4,4,,0.998
7961,4,4,,0.998
7962,4,4,,0.999
7963,4,4,,0.997
7964,5,5,,0.75
7965,4,4,,0.997
7966,5,5,,0.802
7967,1,1,,0.995
7968,1,1,,0.995
7969,1,1,,0.993
7970,1,1,,1
7971,1,1,,0.994
7972,1,1,,1
7973,3,3,,0.998
7974,1,1,,1
7975,3,3,,0.999
7976,1,1,,1
7977,1,1,,1
7978,1,1,,1
7979,1,1,,0.996
7980,1,1,,1
7981,1,1,,1
7982,1,1,,0.996
7983,1,1,,1
7984,1,1,,1
7985,1,1,,0.999
7986,3,3,,0.999
7987,1,1,,1
7988,1,1,,1
7989,1,1,,1
7990,1,1,,1
7991,3,3,,0.999
7992,3,3,,0.998
7993,3,3,,0.998
7994,3,3,,0.998
7995,1,1,,1
7996,1,1,,0.994
7997,3,3,,0.999
7998,3,3,,0.999
7999,3,3,,0.998
8000,3,3,,0.999
8001,1,1,,1
8002,3,3,,0.999
8003,3,3,,0.998
8004,1,1,,1
8005,3,3,,0.905
8006,3,3,,0.881
8007,3,5,+,0.855
8008,2,2,,0.999
8009,2,2,,0.999
8010,3,3,,0.886
8011,2,2,,0.999
8012,3,3,,0.912
8013,2,2,,0.999
8014,2,2,,0.998
8015,2,2,,0.997
8016,2,2,,0.999
8017,2,2,,0.997
8018,2,2,,0.999
8019,2,2,,0.997
8020,2,2,,0.997
8021,2,2,,0.999
8022,2,2,,0.997
8023,2,2,,0.999
8024,2,2,,0.999
8025,2,2,,0.997
8026,2,2,,0.997
8027,2,2,,0.999
8028,3,5,+,0.847
8029,2,2,,0.998
8030,3,3,,0.912
8031,3,5,+,0.843
8032,3,3,,0.892
8033,2,2,,0.991
8034,2,2,,0.998
8035,0,0,,0.998
8036,5,5,,0.999
8037,5,5,,0.998
8038,5,5,,0.997
8039,0,0,,1
8040,0,0,,0.998
8041,5,5,,0.993
8042,0,0,,0.998
8043,0,0,,0.998
8044,0,0,,0.998
8045,0,0,,0.998
8046,0,0,,0.998
8047,0,0,,0.998
8048,0,0,,0.998
8049,0,0,,0.999
8050,0,0,,0.998
8051,5,5,,0.999
8052,5,5,,0.994
8053,5,5,,0.999
8054,0,0,,0.998
8055,5,5,,0.999
8056,5,5,,0.999
8057,5,5,,0.999
8058,4,4,,0.997
8059,5,5,,0.857
8060,4,4,,0.998
8061,4,4,,0.997
8062,5,5,,0.893
8063,5,5,,0.843
8064,4,4,,0.997
8065,4,4,,0.997
8066,5,5,,0.855
8067,5,5,,0.866
8068,4,4,,0.998
8069,4,4,,0.999
8070,4,4,,0.996
8071,4,4,,0.997
8072,4,4,,0.998
8073,4,4,,0.998
8074,4,4,,0.998
8075,4,4,,0.997
8076,4,4,,0.997
8077,4,4,,0.998
8078,5,5,,0.855
8079,4,4,,0.997
8080,4,4,,0.983
8081,5,5,,0.855
8082,4,4,,0.998
8083,4,4,,0.996
8084,4,4,,0.998
8085,4,4,,0.999
8086,5,5,,0.765
8087,1,1,,0.993
8088,1,1,,1
8089,1,1,,1
8090,1,1,,1
8091,1,1,,1
8092,1,1,,1
8093,3,3,,0.999
8094,3,3,,0.999
8095,3,3,,0.998
8096,1,1,,0.995
8097,3,3,,0.999
8098,1,1,,1
8099,3,3,,0.998
8100,1,1,,1
8101,3,3,,0.999
8102,1,1,,0.994
8103,1,1,,1
8104,3,3,,0.999
8105,1,1,,1
8106,1,1,,1
8107,3,3,,0.998
8108,1,1,,0.991
8109,3,3,,0.998
8110,1,1,,0.995
8111,1,1,,1
8112,1,1,,1
8113,3,3,,0.865
8114,3,3,,0.904
8115,3,3,,0.904
8116,3,3,,0.898
8117,2,2,,0.999
8118,2,2,,0.997
8119,2,2,,0.999
8120,2,2,,0.997
8121,2,2,,0.997
8122,2,2,,0.999
8123,2,2,,0.999
8124,2,2,,0.996
8125,2,2,,0.999
8126,2,2,,0.999
8127,2,2,,0.999
8128,2,2,,0.997
8129,3,3,,0.817
8130,3,5,+,0.806
8131,2,2,,0.999
8132,2,2,,0.999
8133,2,2,,0.997
8134,2,2,,0.999
8135,3,5,+,0.864
8136,3,3,,0.903
8137,3,3,,0.909
8138,2,2,,0.998
8139,2,2,,0.998
8140,3,3,,0.896
8141,2,2,,0.991
8142,2,2,,0.998
8143,2,2,,0.991
8144,2,2,,0.998
8145,2,2,,0.997
8146,0,0,,0.998
8147,5,5,,0.998
8148,5,5,,0.999
8149,5,3,+,0.919
8150,0,0,,0.998
8151,0,0,,0.998
8152,5,5,,0.993
8153,5,5,,0.996
8154,5,5,,0.999
8155,0,0,,1
8156,0,0,,0.999
8157,0,0,,0.999
8158,5,5,,0.999
8159,0,0,,1
8160,5,5,,0.999
8161,5,5,,0.999
8162,0,0,,0.998
8163,0,0,,0.998
8164,0,0,,0.998
8165,0,0,,0.998
8166,0,0,,0.998
8167,0,0,,0.998
8168,0,0,,0.998
8169,0,0,,0.999
8170,0,0,,0.999
8171,0,0,,1
8172,0,0,,0.998
8173,0,0,,0.998
8174,0,0,,1
8175,0,0,,0.998
8176,0,0,,1
8177,0,0,,0.999
8178,0,0,,1
8179,0,0,,0.998
8180,0,0,,0.998
8181,0,0,,0.998
8182,0,0,,0.999
8183,0,0,,0.998
8184,0,0,,0.998
8185,0,0,,0.998
8186,5,5,,0.998
8187,5,5,,0.999
8188,5,5,,0.998
8189,4,4,,0.996
8190,4,4,,0.999
8191,5,5,,0.883
8192,4,4,,0.997
8193,5,3,+,0.556
8194,4,4,,0.998
8195,4,4,,0.998
8196,4,4,,0.999
8197,4,4,,0.999
8198,5,5,,0.814
8199,4,4,,0.998
8200,4,4,,0.997
8201,4,4,,0.998
8202,4,4,,0.996
8203,4,4,,0.998
8204,4,4,,0.998
8205,5,5,,0.822
8206,4,4,,0.998
8207,5,5,,0.845
8208,4,4,,0.997
8209,5,3,+,0.784
8210,4,4,,0.997
8211,5,5,,0.853
8212,5,5,,0.807
8213,5,5,,0.852
8214,5,5,,0.62
8215,5,5,,0.843
8216,1,1,,0.995
8217,1,1,,0.995
8218,1,1,,1
8219,1,1,,0.995
8220,1,1,,1
8221,3,3,,0.978
8222,3,3,,0.999
8223,3,3,,0.994
8224,1,1,,1
8225,1,1,,0.998
8226,1,1,,0.995
8227,3,3,,0.998
8228,1,1,,0.998
8229,1,1,,1
8230,1,1,,0.995
8231,1,1,,1
8232,1,1,,0.997
8233,3,3,,0.998
8234,3,3,,0.998
8235,1,1,,1
8236,3,3,,0.998
8237,3,3,,0.999
8238,3,3,,0.999
8239,3,3,,0.999
8240,3,3,,0.998
8241,1,1,,0.993
8242,1,1,,0.996
8243,3,3,,0.901
8244,3,3,,0.864
8245,2,2,,0.998
8246,2,2,,0.999
8247,2,2,,0.998
8248,2,2,,0.999
8249,2,2,,0.998
8250,2,2,,0.997
8251,3,3,,0.897
8252,2,2,,0.999
8253,2,2,,0.996
8254,2,2,,0.999
8255,2,2,,0.999
8256,2,2,,0.997
8257,2,2,,0.997
8258,2,2,,0.993
8259,2,2,,0.999
8260,2,2,,0.999
8261,2,2,,0.997
8262,2,2,,0.999
8263,2,2,,0.997
8264,3,5,+,0.864
8265,2,2,,0.998
8266,2,2,,0.998
8267,2,2,,0.998
8268,2,2,,0.998
8269,2,2,,0.998
8270,3,5,+,0.701
8271,2,2,,0.998
8272,3,3,,0.889
8273,2,2,,0.998
8274,0,0,,0.999
8275,0,0,,1
8276,0,0,,0.998
8277,0,0,,1
8278,0,0,,0.998
8279,0,0,,0.998
8280,5,5,,0.999
8281,5,5,,0.999
8282,5,5,,0.998
8283,0,0,,0.998
8284,5,5,,0.996
8285,0,0,,0.998
8286,5,5,,0.999
8287,5,5,,0.999
8288,0,0,,0.998
8289,0,0,,0.998
8290,0,0,,0.998
8291,0,0,,1
8292,0,0,,0.998
8293,5,5,,0.998
8294,0,0,,0.998
8295,0,0,,0.998
8296,0,0,,0.998
8297,0,0,,0.998
8298,0,0,,0.999
8299,0,0,,0.998
8300,0,0,,0.998
8301,0,0,,1
8302,0,0,,0.998
8303,0,0,,1
8304,0,0,,1
8305,0,0,,0.998
8306,0,0,,0.998
8307,0,0,,0.998
8308,0,0,,0.998
8309,0,0,,0.998
8310,0,0,,0.998
8311,5,5,,0.999
8312,5,5,,1
8313,5,5,,0.999
8314,5,5,,0.998
8315,4,4,,0.998
8316,4,4,,1
8317,4,4,,0.998
8318,4,4,,0.997
8319,5,5,,0.685
8320,4,4,,0.998
8321,4,4,,0.998
8322,4,4,,1
8323,4,4,,0.997
8324,4,4,,0.998
8325,4,4,,0.997
8326,4,4,,0.998
8327,4,4,,0.997
8328,5,5,,0.892
8329,5,5,,0.895
8330,4,4,,0.997
8331,4,4,,0.998
8332,5,5,,0.849
8333,4,4,,0.998
8334,4,4,,0.997
8335,4,4,,0.998
8336,5,5,,0.843
8337,5,5,,0.87
8338,5,5,,0.893
8339,5,3,+,0.837
8340,5,5,,0.848
8341,3,3,,0.999
8342,3,3,,0.999
8343,1,1,,0.995
8344,1,1,,0.994
8345,1,1,,0.995
8346,1,1,,0.995
8347,1,1,,0.996
8348,1,1,,1
8349,3,3,,0.998
8350,1,1,,1
8351,1,1,,0.998
8352,3,3,,0.998
8353,1,1,,1
8354,3,3,,0.999
8355,3,3,,0.999
8356,3,3,,0.997
8357,3,3,,0.999
8358,3,3,,0.997
8359,1,1,,1
8360,1,1,,1
8361,1,1,,1
8362,3,3,,0.998
8363,1,1,,1
8364,1,1,,1
8365,1,1,,1
8366,3,3,,0.998
8367,3,3,,0.998
8368,3,3,,0.998
8369,3,3,,0.999
8370,3,3,,0.999
8371,1,1,,1
8372,1,1,,0.994
8373,3,3,,0.994
8374,3,3,,0.894
8375,3,3,,0.895
8376,3,3,,0.919
8377,3,3,,0.893
8378,2,2,,0.997
8379,2,2,,0.999
8380,2,2,,0.997
8381,2,2,,0.997
8382,2,2,,0.999
8383,2,2,,0.999
8384,2,2,,0.999
8385,3,3,,0.87
8386,2,2,,0.999
8387,2,2,,0.998
8388,2,2,,0.997
8389,2,2,,0.999
8390,2,2,,0.997
8391,3,3,,0.584
8392,2,2,,0.997
8393,2,2,,0.997
8394,2,2,,0.998
8395,2,2,,0.999
8396,2,2,,0.997
8397,2,2,,0.999
8398,2,2,,0.999
8399,2,2,,0.997
8400,2,2,,0.997
8401,2,2,,0.999
8402,2,2,,0.999
8403,2,2,,0.999
8404,3,3,,0.766
8405,3,3,,0.584
8406,3,5,+,0.847
8407,3,3,,0.888
8408,2,2,,0.999
8409,2,2,,0.999
8410,2,2,,0.997
8411,2,2,,0.998
8412,0,0,,1
8413,0,0,,0.999
8414,5,5,,0.999
8415,5,5,,0.999
8416,0,0,,0.998
8417,0,0,,0.998
8418,5,5,,0.998
8419,0,0,,0.999
8420,5,5,,1
8421,0,0,,0.998
8422,0,0,,0.998
8423,0,0,,0.998
8424,0,0,,0.998
8425,0,0,,0.998
8426,0,0,,0.998
8427,0,0,,0.998
8428,0,0,,0.998
8429,0,0,,1
8430,5,5,,0.999
8431,0,0,,0.998
8432,5,5,,0.999
8433,5,5,,0.999
8434,5,5,,0.998
8435,0,0,,0.998
8436,5,5,,0.999
8437,5,5,,0.574
8438,4,4,,0.997
8439,5,5,,0.894
8440,4,4,,0.998
8441,4,4,,0.998
8442,4,4,,0.997
8443,5,5,,0.849
8444,4,4,,0.998
8445,5,5,,0.894
8446,4,4,,1
8447,4,4,,0.998
8448,4,4,,0.997
8449,4,4,,0.998
8450,5,5,,0.842
8451,4,4,,0.998
8452,4,4,,0.998
8453,5,5,,0.601
8454,4,4,,0.998
8455,4,4,,0.999
8456,4,4,,0.997
8457,5,5,,0.86
8458,4,4,,0.998
8459,4,4,,0.998
8460,4,4,,0.997
8461,4,4,,0.998
8462,5,5,,0.521
8463,3,3,,0.998
8464,3,3,,0.999
8465,1,1,,1
8466,1,1,,1
8467,1,1,,0.995
8468,1,1,,1
8469,1,1,,0.999
8470,1,1,,1
8471,1,1,,1
8472,3,3,,0.999
8473,1,1,,1
8474,3,3,,0.999
8475,3,3,,0.999
8476,1,1,,1
8477,1,1,,1
8478,1,1,,1
8479,1,1,,1
8480,1,1,,1
8481,1,1,,0.995
8482,3,3,,0.999
8483,1,1,,0.992
8484,3,3,,0.997
8485,1,1,,0.992
8486,1,1,,1
8487,1,1,,0.994
8488,1,1,,1
8489,1,1,,1
8490,3,3,,0.999
8491,1,1,,1
8492,1,1,,1
8493,3,3,,0.999
8494,1,1,,1
8495,3,3,,0.976
8496,1,1,,1
8497,1,1,,1
8498,3,3,,0.999
8499,1,1,,1
8500,3,3,,0.998
8501,1,1,,1
8502,1,1,,1
8503,1,1,,1
8504,3,3,,0.889
8505,2,2,,0.999
8506,2,2,,0.998
8507,3,3,,0.572
8508,3,5,+,0.561
8509,2,2,,0.999
8510,3,3,,0.834
8511,2,2,,0.999
8512,2,2,,0.999
8513,2,2,,0.998
8514,3,3,,0.905
8515,2,2,,0.998
8516,3,3,,0.796
8517,3,3,,0.912
8518,2,2,,0.999
8519,2,2,,0.998
8520,2,2,,0.999
8521,3,3,,0.568
8522,2,2,,0.999
8523,2,2,,0.999
8524,2,2,,0.999
8525,2,2,,0.997
8526,2,2,,0.999
8527,2,2,,0.999
8528,2,2,,0.999
8529,2,2,,0.998
8530,2,2,,0.997
8531,2,2,,0.997
8532,2,2,,0.999
8533,2,2,,0.997
8534,2,2,,0.997
8535,2,2,,0.997
8536,3,3,,0.892
8537,2,2,,0.999
8538,3,3,,0.89
8539,2,2,,0.998
8540,3,3,,0.91
8541,3,3,,0.877
8542,3,3,,0.846
8543,2,2,,0.997
8544,2,2,,0.997
8545,2,2,,0.998
8546,0,0,,0.998
8547,5,5,,0.978
8548,5,5,,0.988
8549,5,5,,0.998
8550,0,0,,0.998
8551,5,5,,0.996
8552,0,0,,0.998
8553,5,5,,0.995
8554,5,5,,0.999
8555,5,5,,0.999
8556,0,0,,1
8557,0,0,,0.998
8558,0,0,,0.998
8559,0,0,,0.998
8560,0,0,,0.998
8561,5,5,,0.999
8562,5,5,,0.999
8563,0,0,,0.998
8564,0,0,,1
8565,0,0,,0.998
8566,0,0,,0.999
8567,0,0,,0.998
8568,0,0,,0.999
8569,0,0,,0.998
8570,0,0,,0.998
8571,0,0,,0.998
8572,0,0,,0.998
8573,0,0,,0.998
8574,0,0,,0.998
8575,0,0,,1
8576,0,0,,0.998
8577,0,0,,0.998
8578,0,0,,1
8579,0,0,,0.998
8580,0,0,,0.998
8581,5,5,,0.998
8582,0,0,,0.998
8583,0,0,,0.998
8584,5,5,,0.997
8585,0,0,,0.998
8586,4,4,,0.998
8587,4,4,,0.998
8588,4,4,,0.998
8589,4,4,,0.997
8590,5,5,,0.888
8591,4,4,,0.998
8592,4,4,,0.998
8593,5,5,,0.693
8594,5,5,,0.867
8595,5,5,,0.671
8596,5,5,,0.896
8597,4,4,,0.998
8598,4,4,,0.997
8599,4,4,,0.998
8600,4,4,,0.997
8601,4,4,,0.997
8602,4,4,,0.998
8603,4,4,,0.992
8604,5,3,+,0.872
8605,4,4,,0.998
8606,4,4,,1
8607,4,4,,0.998
8608,4,4,,0.998
8609,4,4,,0.999
8610,4,4,,0.996
8611,5,3,+,0.917
8612,5,5,,0.84
8613,5,3,+,0.859
8614,4,4,,0.998
8615,4,4,,0.998
8616,5,5,,0.771
8617,5,3,+,0.874
8618,5,3,+,0.776
8619,4,4,,0.997
8620,4,4,,0.998
8621,5,5,,0.865
8622,5,5,,0.848
8623,3,3,,0.998
8624,3,3,,0.998
8625,1,1,,0.995
8626,3,3,,0.999
8627,1,1,,1
8628,1,1,,0.992
8629,1,1,,1
8630,1,1,,0.992
8631,1,1,,0.994
8632,1,1,,1
8633,1,1,,1
8634,1,1,,1
8635,3,3,,0.999
8636,1,1,,1
8637,3,3,,0.999
8638,1,1,,1
8639,1,1,,1
8640,1,1,,0.995
8641,1,1,,1
8642,1,1,,0.997
8643,1,1,,0.992
8644,1,1,,0.992
8645,1,1,,1
8646,1,1,,0.998
8647,1,1,,0.992
8648,1,1,,1
8649,1,1,,1
8650,1,1,,0.992
8651,1,1,,1
8652,1,1,,0.996
8653,1,1,,1
8654,3,3,,0.998
8655,1,1,,1
8656,1,1,,1
8657,3,3,,0.999
8658,3,3,,0.998
8659,1,1,,0.998
8660,1,1,,1
8661,1,1,,1
8662,1,1,,0.992
8663,3,3,,0.862
8664,3,3,,0.584
8665,2,2,,0.999
8666,3,3,,0.9
8667,3,3,,0.893
8668,2,2,,0.997
8669,2,2,,0.997
8670,2,2,,0.999
8671,2,2,,0.999
8672,2,2,,0.999
8673,2,2,,0.997
8674,2,2,,0.998
8675,3,3,,0.902
8676,2,2,,0.999
8677,2,2,,0.999
8678,2,2,,0.997
8679,2,2,,0.999
8680,2,2,,0.998
8681,2,2,,0.999
8682,2,2,,0.999
8683,2,2,,0.999
8684,2,2,,0.997
8685,2,2,,0.999
8686,3,3,,0.913
8687,3,5,+,0.916
8688,2,2,,0.999
8689,2,2,,0.999
8690,2,2,,0.998
8691,0,0,,0.998
8692,0,0,,0.998
8693,0,0,,1
8694,0,0,,0.998
8695,5,5,,0.999
8696,0,0,,1
8697,5,5,,0.998
8698,0,0,,0.998
8699,5,5,,0.998
8700,0,0,,0.998
8701,0,0,,0.998
8702,0,0,,1
8703,0,0,,1
8704,0,0,,1
8705,5,5,,0.998
8706,0,0,,0.998
8707,0,0,,0.998
8708,0,0,,1
8709,0,0,,1
8710,0,0,,0.998
8711,0,0,,1
8712,0,0,,0.998
8713,0,0,,0.998
8714,5,5,,0.973
8715,5,3,+,0.771
8716,0,0,,0.998
8717,0,0,,0.998
8718,5,5,,0.999
8719,5,3,+,0.891
8720,0,0,,0.998
8721,0,0,,0.998
8722,5,5,,0.998
8723,5,5,,0.682
8724,4,4,,0.999
8725,4,4,,0.997
8726,4,4,,0.998
8727,4,4,,0.985
8728,4,4,,0.998
8729,5,5,,0.8
8730,4,4,,0.998
8731,5,3,+,0.718
8732,4,4,,0.997
8733,4,4,,0.998
8734,4,4,,0.997
8735,4,4,,0.998
8736,4,4,,0.997
8737,4,4,,0.997
8738,4,4,,0.999
8739,4,4,,0.999
8740,5,5,,0.857
8741,5,5,,0.808
8742,4,4,,0.998
8743,4,4,,0.998
8744,4,4,,0.991
8745,4,4,,0.998
8746,5,5,,0.862
8747,4,4,,0.997
8748,4,4,,0.997
8749,4,4,,0.998
8750,5,5,,0.887
8751,5,5,,0.858
8752,4,4,,0.998
8753,5,5,,0.759
8754,5,5,,0.855
8755,4,4,,0.998
8756,5,5,,0.895
8757,5,5,,0.897
8758,5,5,,0.828
8759,5,5,,0.887
8760,3,3,,0.998
8761,3,3,,0.999
8762,1,1,,0.992
8763,1,1,,0.994
8764,3,3,,0.998
8765,1,1,,1
8766,1,1,,1
8767,1,1,,0.993
8768,1,1,,0.995
8769,1,1,,0.995
8770,1,1,,1
8771,1,1,,1
8772,1,1,,0.992
8773,3,3,,0.998
8774,3,3,,0.999
8775,1,1,,1
8776,1,1,,1
8777,3,3,,0.999
8778,1,1,,0.998
8779,1,1,,0.996
8780,1,1,,0.992
8781,1,1,,0.998
8782,1,1,,0.996
8783,1,1,,0.994
8784,1,1,,0.995
8785,1,1,,1
8786,3,3,,0.998
8787,3,3,,0.998
8788,3,3,,0.998
8789,3,3,,0.999
8790,3,3,,0.998
8791,3,3,,0.999
8792,3,3,,0.998
8793,1,1,,0.996
8794,2,2,,0.997
8795,2,2,,0.999
8796,3,3,,0.856
8797,2,2,,0.999
8798,3,3,,0.842
8799,3,3,,0.833
8800,3,5,+,0.842
8801,2,2,,0.996
8802,2,2,,0.997
8803,2,2,,0.997
8804,2,2,,0.997
8805,3,5,+,0.789
8806,2,2,,0.999
8807,2,2,,0.999
8808,2,2,,0.998
8809,2,2,,0.997
8810,3,3,,0.872
8811,3,3,,0.897
8812,3,3,,0.9
8813,2,2,,0.997
8814,2,2,,0.997
8815,2,2,,0.998
8816,2,2,,0.998
8817,2,2,,0.999
8818,2,2,,0.999
8819,2,2,,0.999
8820,2,2,,0.999
8821,2,2,,0.999
8822,2,2,,0.999
8823,2,2,,0.999
8824,2,2,,0.999
8825,2,2,,0.997
8826,2,2,,0.999
8827,2,2,,0.997
8828,2,2,,0.999
8829,3,5,+,0.812
8830,3,3,,0.85
8831,3,3,,0.716
8832,3,3,,0.835
8833,3,3,,0.903
8834,3,3,,0.848
8835,0,0,,1
8836,0,0,,0.998
8837,5,5,,1
8838,0,0,,0.998
8839,5,5,,0.999
8840,5,5,,0.999
8841,5,5,,0.999
8842,0,0,,0.998
8843,0,0,,1
8844,0,0,,0.998
8845,0,0,,0.998
8846,0,0,,0.998
8847,0,0,,0.999
8848,5,5,,0.999
8849,5,5,,0.999
8850,0,0,,1
8851,0,0,,0.999
8852,0,0,,0.998
8853,0,0,,0.998
8854,0,0,,0.998
8855,0,0,,0.998
8856,0,0,,0.998
8857,0,0,,0.998
8858,0,0,,1
8859,0,0,,0.998
8860,0,0,,0.998
8861,5,5,,0.999
8862,5,5,,0.999
8863,5,5,,0.999
8864,5,5,,1
8865,5,5,,0.72
8866,4,4,,0.998
8867,5,5,,0.734
8868,5,5,,0.885
8869,4,4,,0.997
8870,5,5,,0.856
8871,5,3,+,0.915
8872,5,5,,0.735
8873,4,4,,0.996
8874,4,4,,0.999
8875,4,4,,0.998
8876,4,4,,0.999
8877,4,4,,0.998
8878,5,5,,0.895
8879,4,4,,0.997
8880,4,4,,0.999
8881,4,4,,0.997
8882,4,4,,0.997
8883,5,3,+,0.852
8884,5,5,,0.856
8885,5,5,,0.848
8886,5,5,,0.857
8887,1,1,,0.992
8888,1,1,,0.992
8889,1,1,,0.995
8890,1,1,,1
8891,1,1,,1
8892,1,1,,1
8893,1,1,,0.996
8894,3,3,,0.998
8895,3,3,,0.998
8896,3,3,,0.998
8897,1,1,,1
8898,3,3,,0.999
8899,1,1,,0.995
8900,3,3,,0.999
8901,3,3,,0.997
8902,3,3,,0.998
8903,3,3,,0.999
8904,3,3,,0.998
8905,1,1,,1
8906,1,1,,1
8907,1,1,,1
8908,1,1,,1
8909,1,1,,1
8910,3,3,,0.998
8911,3,3,,0.996
8912,1,1,,1
8913,2,2,,0.999
8914,2,2,,0.999
8915,3,3,,0.885
8916,2,2,,0.999
8917,2,2,,0.997
8918,3,3,,0.727
8919,2,2,,0.998
8920,2,2,,0.999
8921,3,3,,0.862
8922,2,2,,0.999
8923,2,2,,0.997
8924,2,2,,0.999
8925,2,2,,0.999
8926,2,2,,0.999
8927,2,2,,0.999
8928,2,2,,0.998
8929,2,2,,0.999
8930,3,3,,0.898
8931,2,2,,0.999
8932,2,2,,0.999
8933,2,2,,0.997
8934,2,2,,0.997
8935,2,2,,0.997
8936,2,2,,0.998
8937,2,2,,0.99
8938,2,2,,0.999
8939,2,2,,0.998
8940,2,2,,0.999
8941,3,3,,0.897
8942,3,3,,0.881
8943,0,0,,0.998
8944,0,0,,1
8945,0,0,,1
8946,0,0,,0.998
8947,5,5,,0.882
8948,0,0,,0.998
8949,0,0,,0.998
8950,0,0,,0.998
8951,5,5,,0.999
8952,5,5,,0.999
8953,5,5,,0.999
8954,5,5,,0.914
8955,5,5,,0.999
8956,5,5,,0.999
8957,5,5,,0.915
8958,0,0,,0.998
8959,5,5,,0.999
8960,0,0,,0.998
8961,5,5,,0.997
8962,0,0,,0.998
8963,0,0,,0.998
8964,0,0,,0.998
8965,0,0,,0.998
8966,0,0,,0.998
8967,5,5,,0.999
8968,5,5,,0.999
8969,0,0,,0.998
8970,0,0,,0.998
8971,0,0,,0.998
8972,0,0,,1
8973,0,0,,0.998
8974,0,0,,0.998
8975,0,0,,0.998
8976,0,0,,0.999
8977,5,3,+,0.579
8978,5,5,,0.999
8979,4,4,,0.997
8980,5,5,,0.854
8981,4,4,,0.999
8982,4,4,,0.998
8983,5,5,,0.854
8984,5,3,+,0.889
8985,4,4,,1
8986,4,4,,0.997
8987,5,5,,0.865
8988,5,5,,0.756
8989,5,5,,0.789
8990,4,4,,0.999
8991,4,4,,0.998
8992,4,4,,0.998
8993,4,4,,0.997
8994,4,4,,0.999
8995,4,4,,1
8996,4,4,,1
8997,4,4,,0.997
8998,4,4,,0.998
8999,4,4,,0.998
9000,5,5,,0.847
9001,4,4,,0.997
9002,5,5,,0.843
9003,3,3,,0.997
9004,1,1,,0.993
9005,3,3,,0.999
9006,1,1,,1
9007,3,3,,0.989
9008,1,1,,1
9009,3,3,,0.999
9010,3,3,,0.995
9011,3,3,,0.998
9012,1,1,,0.992
9013,1,1,,1
9014,1,1,,1
9015,1,1,,1
9016,1,1,,1
9017,3,3,,0.999
9018,1,1,,1
9019,3,3,,0.999
9020,2,2,,0.997
9021,2,2,,0.997
9022,2,2,,0.997
9023,2,2,,0.998
9024,2,2,,0.991
9025,3,3,,0.552
9026,3,5,+,0.866
9027,3,3,,0.554
9028,3,3,,0.835
9029,3,3,,0.88
9030,2,2,,0.998
9031,2,2,,0.999
9032,2,2,,0.996
9033,2,2,,0.998
