#The local date and time: 	Fri Aug 13 11:09:16 2021

#RESULTS , Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/test_pcap_output/a15M.pcap
#This file contains the flow five tuple, label and prediction result
#five tuple are the biflow info which is examined for training OR classification
#label : can have values according to translator function see translator.cpp
#label = -1 this is undefined label(unknown)
#label = 254 this means the flow is not found in GTfile 
#prediction : can have values according to the classificaton classes defined 
#in ANN classification with its trained model
#prediction = -1 this means the value is not defined - should be only in training phase
FlowID	Src_ip_address	Dst_ip_address	pro	s_p	d_p	label	pred	pckts
2507893632	138.68.65.189	138.68.65.189	6	38712	6004	1	1	5
2005991072	138.68.65.189	134.122.80.82	6	34970	2009	0	0	5
1388577000	138.68.65.189	138.68.65.189	6	33846	6011	1	1	5
632152928	138.68.65.189	134.122.80.82	6	39506	2003	0	0	5
3729880256	138.68.65.189	138.197.177.67	6	37524	4012	4	4	5
735439552	138.68.65.189	138.68.92.16	6	39598	8008	2	2	5
781008768	138.68.65.189	134.122.80.82	6	40540	2002	0	0	5
2605040768	138.68.65.189	138.68.92.16	6	39604	8008	2	2	5
1169287264	138.68.65.189	138.68.65.189	6	43468	6010	1	1	1
1245987392	138.68.65.189	138.197.177.67	6	39298	4008	4	4	5
2512213632	138.68.65.189	134.122.80.82	6	36246	7004	5	5	5
3094210456	138.68.65.189	138.68.92.16	6	33250	8007	2	4	4
3976382640	138.68.65.189	138.68.92.16	6	33252	8007	2	2	5
3135484800	138.68.65.189	134.122.80.82	6	33868	7002	5	5	5
2971953536	138.68.65.189	138.197.177.67	6	45816	4004	4	4	5
333115568	138.68.65.189	138.68.92.16	6	47924	8011	2	2	5
2555902976	138.68.65.189	134.122.80.82	6	60520	7000	5	5	5
2880344688	138.68.65.189	138.68.92.16	6	40588	8009	2	2	5
4166938072	138.68.65.189	138.68.92.16	6	47930	8011	2	2	5
1788898816	138.68.65.189	138.197.177.67	6	53316	7008	5	5	5
2698595424	138.68.65.189	138.68.65.189	6	38758	6004	1	1	5
1093755392	138.68.65.189	138.197.177.67	6	56448	4005	4	4	5
3514867200	138.68.65.189	134.122.80.82	6	42776	2004	0	0	5
3870788320	138.68.65.189	138.68.65.189	6	45852	6010	1	1	5
467419520	138.68.65.189	138.68.65.189	6	35652	3000	3	3	5
129290816	138.68.65.189	138.68.92.16	6	39642	8008	2	2	5
1451410992	138.68.65.189	138.197.177.67	6	32924	7009	5	3	5
3344902016	138.68.65.189	134.122.80.82	6	33900	7002	5	5	5
2197340160	138.68.65.189	138.68.92.16	6	59968	3008	3	5	5
1049417504	138.68.65.189	134.122.80.82	6	56254	2007	0	0	5
2958928096	138.68.65.189	138.197.177.67	6	57510	7012	5	5	5
80322528	138.68.65.189	134.122.80.82	6	51070	2001	0	0	5
3450032160	138.68.65.189	134.122.80.82	6	51074	2001	0	0	5
2588666368	138.68.65.189	138.68.65.189	6	37056	6006	1	1	5
3312728384	138.68.65.189	138.68.92.16	6	39666	8008	2	2	5
3229607104	138.68.65.189	138.68.65.189	6	38796	6004	1	1	5
249426576	138.68.65.189	138.68.65.189	6	44566	3006	3	4	5
2792328704	138.68.65.189	138.197.177.67	6	47324	4000	4	4	5
511186160	138.68.65.189	138.197.177.67	6	36748	4001	4	4	5
4163073024	138.68.65.189	138.68.92.16	6	59996	3008	3	5	5
2420427776	138.68.65.189	138.68.92.16	6	41100	8000	2	0	3
849978656	138.68.65.189	134.122.80.82	6	56286	2007	0	0	5
731543392	138.68.65.189	138.68.65.189	6	60386	3004	3	3	5
605326496	138.68.65.189	138.68.65.189	6	33944	6011	1	1	5
3156404880	138.68.65.189	138.68.92.16	6	48618	8002	2	2	5
856424128	138.68.65.189	138.197.177.67	6	37620	4012	4	4	5
1079566920	138.68.65.189	138.68.65.189	6	41858	6005	1	1	5
1429064448	138.68.65.189	138.197.177.67	6	47350	4000	4	4	5
3730819136	138.68.65.189	138.197.177.67	6	57556	7012	5	5	5
724457960	138.68.65.189	138.68.92.16	6	33342	8007	2	2	5
3968346272	138.68.65.189	134.122.80.82	6	33182	7003	5	5	5
687795472	138.68.65.189	138.197.177.67	6	40410	7010	5	5	5
108384688	138.68.65.189	138.68.92.16	6	44932	3007	3	5	5
326513504	138.68.65.189	138.68.65.189	6	43868	6002	1	1	2
3286189808	138.68.65.189	138.197.177.67	6	56484	4011	4	4	5
1010527808	138.68.65.189	134.122.80.82	6	36724	7005	5	3	5
927731648	138.68.65.189	134.122.80.82	6	35100	2009	0	0	5
1175199840	138.68.65.189	138.197.177.67	6	56536	4005	4	4	5
1672345344	138.68.65.189	138.197.177.67	6	53410	7008	5	5	5
1226184144	138.68.65.189	138.68.65.189	6	34084	6001	1	1	1
65800192	138.68.65.189	138.197.177.67	6	47376	4000	4	4	5
605553760	138.68.65.189	134.122.80.82	6	51142	2001	0	0	5
2028662592	138.68.65.189	134.122.80.82	6	33986	7002	5	5	5
2530290272	138.68.65.189	138.68.92.16	6	41038	3012	3	5	5
4138256624	138.68.65.189	138.68.65.189	6	33132	3001	3	3	5
331469776	138.68.65.189	138.197.177.67	6	48124	4007	4	4	5
2265391936	138.68.65.189	138.68.65.189	6	43912	6002	1	1	2
1678572960	138.68.65.189	134.122.80.82	6	36362	7001	5	5	5
175231328	138.68.65.189	138.197.177.67	6	40444	7010	5	5	5
1331258744	138.68.65.189	138.68.65.189	6	34546	3003	3	3	5
941229224	138.68.65.189	138.68.92.16	6	56738	8001	2	0	3
128930816	138.68.65.189	138.197.177.67	6	47400	4000	4	4	5
54628000	138.68.65.189	138.197.177.67	6	40452	7010	5	5	5
1852828784	138.68.65.189	138.68.92.16	6	40716	8009	2	2	5
2336021448	138.68.65.189	138.197.177.67	6	33034	7009	5	5	5
3247211992	138.68.65.189	138.68.65.189	6	56690	6007	1	1	1
683342464	138.68.65.189	134.122.80.82	6	50502	2012	0	0	5
635717824	138.68.65.189	138.68.92.16	6	53852	8004	2	2	5
2989355584	138.68.65.189	134.122.80.82	6	50582	2006	0	0	5
436444992	138.68.65.189	134.122.80.82	6	33244	7003	5	5	5
327083104	138.68.65.189	134.122.80.82	6	39682	2003	0	0	5
2605811904	138.68.65.189	138.68.92.16	6	39774	8008	2	2	5
2683115744	138.68.65.189	138.68.92.16	6	34468	8006	2	2	5
1771189064	138.68.65.189	138.68.92.16	6	57898	3009	3	5	5
3653138176	138.68.65.189	134.122.80.82	6	42924	2004	0	0	5
1514513936	138.68.65.189	138.197.177.67	6	48172	4007	4	4	5
1232902752	138.68.65.189	134.122.80.82	6	36798	7005	5	5	5
2775999744	138.68.65.189	138.197.177.67	6	53478	7008	5	5	5
2558877128	138.68.65.189	138.68.65.189	6	34154	6001	1	0	1
810707136	138.68.65.189	134.122.80.82	6	34046	7002	5	5	5
833001184	138.68.65.189	138.68.65.189	6	34090	6012	1	1	5
1152598144	138.68.65.189	138.68.65.189	6	57100	6008	1	1	5
2010340768	138.68.65.189	138.68.65.189	6	34094	6012	1	1	5
741811712	138.68.65.189	138.68.92.16	6	41222	8000	2	0	3
2429525760	138.68.65.189	138.68.65.189	6	56000	6009	1	1	5
3717532024	138.68.65.189	138.68.65.189	6	41966	6005	1	1	5
3255977096	138.68.65.189	138.68.65.189	6	34062	6011	1	1	5
1966652016	138.68.65.189	138.68.65.189	6	50542	3002	3	4	5
3458200160	138.68.65.189	138.68.92.16	6	53902	8004	2	2	5
1728934912	138.68.65.189	138.197.177.67	6	47464	4000	4	4	5
872749584	138.68.65.189	138.68.92.16	6	40658	8010	2	2	5
3042984064	138.68.65.189	134.122.80.82	6	50636	2006	0	0	5
2893600128	138.68.65.189	138.68.65.189	6	51872	6003	1	1	5
3620769600	138.68.65.189	138.197.177.67	6	46020	4004	4	4	5
4169173600	138.68.65.189	134.122.80.82	6	51238	2001	0	0	5
3290253760	138.68.65.189	138.68.92.16	6	41132	3012	3	5	5
288965824	138.68.65.189	138.68.65.189	6	35842	3000	3	3	5
2531743224	138.68.65.189	138.197.177.67	6	49122	4003	4	4	5
27617792	138.68.65.189	134.122.80.82	6	60732	7000	5	5	5
378066752	138.68.65.189	138.68.65.189	6	38964	6004	1	1	5
3219092032	138.68.65.189	138.68.65.189	6	57142	6008	1	1	5
207911808	138.68.65.189	138.68.65.189	6	38968	6004	1	1	5
4233796704	138.68.65.189	138.68.92.16	6	53934	8004	2	2	5
1597916928	138.68.65.189	138.68.92.16	6	53936	8004	2	2	5
1885766880	138.68.65.189	138.197.177.67	6	57702	7012	5	5	5
698517952	138.68.65.189	138.68.92.16	6	33488	8007	2	2	5
4051424448	138.68.65.189	138.68.65.189	6	56048	6009	1	1	5
1113708560	138.68.65.189	138.68.92.16	6	48156	8011	2	2	5
2181482400	138.68.65.189	138.197.177.67	6	37782	4012	4	4	5
740766112	138.68.65.189	134.122.80.82	6	36866	7005	5	5	5
2721450368	138.68.65.189	138.197.177.67	6	40560	7010	5	5	5
2866331456	138.68.65.189	134.122.80.82	6	34114	7002	5	5	5
1575203328	138.68.65.189	138.68.92.16	6	60182	3008	3	5	5
3579547584	138.68.65.189	138.68.92.16	6	48792	8002	2	2	5
3158625416	138.68.65.189	138.197.177.67	6	33146	7009	5	5	5
51677288	138.68.65.189	138.197.177.67	6	49158	4003	4	4	5
1789592880	138.68.65.189	138.68.92.16	6	45092	3007	3	5	5
1886761472	138.68.65.189	138.197.177.67	6	47524	4000	4	4	5
1883365952	138.68.65.189	138.197.177.67	6	50872	4006	4	4	5
58805888	138.68.65.189	138.68.65.189	6	44048	6002	1	1	1
3580987200	138.68.65.189	138.197.177.67	6	37804	4012	4	4	5
1046198824	138.68.65.189	138.68.92.16	6	33518	8007	2	2	5
1492733184	138.68.65.189	138.197.177.67	6	37808	4012	4	4	5
3324715424	138.68.65.189	138.68.92.16	6	34572	8006	2	2	5
2677196968	138.68.65.189	138.197.177.67	6	48270	4007	4	4	5
3920384768	138.68.65.189	134.122.80.82	6	45106	2008	0	0	5
3008240064	138.68.65.189	134.122.80.82	6	40830	2002	0	0	5
119313496	138.68.65.189	138.68.65.189	6	51946	6003	1	1	5
3707315832	138.68.65.189	138.68.92.16	6	45442	3011	3	5	5
2432276768	138.68.65.189	138.68.92.16	6	34588	8006	2	2	5
3126406144	138.68.65.189	134.122.80.82	6	50720	2006	0	0	5
2801494576	138.68.65.189	138.68.65.189	6	39724	6005	1	1	4
3393002624	138.68.65.189	134.122.80.82	6	36542	7004	5	5	5
621688480	138.68.65.189	138.68.65.189	6	60606	3004	3	3	5
1731811584	138.68.65.189	134.122.80.82	6	33640	2010	0	0	5
1679153056	138.68.65.189	134.122.80.82	6	33390	7003	5	5	5
310628112	138.68.65.189	138.68.65.189	6	34716	3003	3	3	5
1576762368	138.68.65.189	138.197.177.67	6	37120	7011	5	5	5
3489727232	138.68.65.189	134.122.80.82	6	45138	2008	0	0	5
3189826048	138.68.65.189	138.68.92.16	6	41346	8000	2	0	3
2678092064	138.68.65.189	138.68.65.189	6	50660	3002	3	3	5
1666171248	138.68.65.189	138.197.177.67	6	40630	7010	5	5	5
4279949088	138.68.65.189	138.68.65.189	6	60630	3004	3	3	5
298647040	138.68.65.189	138.68.65.189	6	46976	3005	3	3	5
2067398104	138.68.65.189	138.68.92.16	6	44262	8005	2	2	5
2179804672	138.68.65.189	138.68.92.16	6	41358	8000	2	0	3
3498477024	138.68.65.189	134.122.80.82	6	49222	2005	0	0	5
3446307832	138.68.65.189	138.68.92.16	6	56934	8001	2	4	3
1587343392	138.68.65.189	138.68.92.16	6	56936	8001	2	0	3
2719343072	138.68.65.189	138.197.177.67	6	39512	4009	4	4	5
1755840064	138.68.65.189	138.68.92.16	6	40912	8009	2	2	5
2839857296	138.68.65.189	138.68.92.16	6	58068	3009	3	5	5
3667728896	138.68.65.189	138.68.92.16	6	39952	8008	2	2	5
1328818048	138.68.65.189	134.122.80.82	6	33640	2011	0	0	5
4163076992	138.68.65.189	134.122.80.82	6	42724	7006	5	5	5
1117506144	138.68.65.189	138.68.92.16	6	46106	8012	2	2	5
1153607104	138.68.65.189	138.197.177.67	6	40664	7010	5	5	5
372295984	138.68.65.189	138.68.65.189	6	44126	6002	1	1	2
3281407904	138.68.65.189	138.68.65.189	6	37356	6006	1	1	5
2938982832	138.68.65.189	138.68.92.16	6	48894	8002	2	2	5
2285954032	138.68.65.189	138.68.92.16	6	34658	8006	2	2	5
2720382784	138.68.65.189	138.197.177.67	6	50968	4006	4	4	5
3863069896	138.68.65.189	138.197.177.67	6	49262	4003	4	4	5
4033637600	138.68.65.189	138.197.177.67	6	57830	7012	5	5	5
18981536	138.68.65.189	134.122.80.82	6	33662	2011	0	0	5
455804368	138.68.65.189	138.68.65.189	6	50714	3002	3	3	5
1136456728	138.68.65.189	138.68.65.189	6	34350	6001	1	1	1
3857216408	138.68.65.189	138.197.177.67	6	33262	7009	5	5	5
3203460224	138.68.65.189	134.122.80.82	6	51400	2001	0	0	5
1426759664	138.68.65.189	138.197.177.67	6	33486	4010	4	4	5
2770175104	138.68.65.189	138.197.177.67	6	39684	4008	4	4	5
1804039040	138.68.65.189	138.68.92.16	6	45216	3007	3	5	5
747777824	138.68.65.189	138.68.65.189	6	34294	6012	1	1	5
3684511248	138.68.65.189	138.68.65.189	6	47044	3005	3	3	5
3734987408	138.68.65.189	138.197.177.67	6	37076	4001	4	4	5
3062869120	138.68.65.189	134.122.80.82	6	50750	2012	0	0	5
2463173568	138.68.65.189	134.122.80.82	6	49292	2005	0	0	5
2927119088	138.68.65.189	138.197.177.67	6	33292	7009	5	5	5
4204600320	138.68.65.189	138.68.92.16	6	41436	8000	2	0	3
3506540672	138.68.65.189	138.197.177.67	6	37944	4012	4	4	5
2236454720	138.68.65.189	134.122.80.82	6	39932	2003	0	0	5
757378400	138.68.65.189	134.122.80.82	6	36646	7001	5	5	5
2779054784	138.68.65.189	134.122.80.82	6	40966	2002	0	0	5
1879798720	138.68.65.189	134.122.80.82	6	33716	2011	0	0	5
1670787072	138.68.65.189	134.122.80.82	6	34032	2000	0	0	5
2202593664	138.68.65.189	138.68.92.16	6	46184	8012	2	2	5
813611360	138.68.65.189	138.68.65.189	6	34338	6012	1	1	5
3197905320	138.68.65.189	138.197.177.67	6	49334	4003	4	4	5
3646547200	138.68.65.189	138.197.177.67	6	53734	7008	5	5	5
3925221168	138.68.65.189	138.68.65.189	6	56964	6007	1	1	2
2909728688	138.68.65.189	138.197.177.67	6	56820	4011	4	4	5
2936250720	138.68.65.189	138.197.177.67	6	37978	4012	4	4	5
3184047168	138.68.65.189	134.122.80.82	6	33740	2011	0	0	5
2980649472	138.68.65.189	134.122.80.82	6	36696	7004	5	5	5
1818304272	138.68.65.189	138.68.65.189	6	47108	3005	3	3	5
3291264064	138.68.65.189	134.122.80.82	6	50886	2006	0	0	5
2362675520	138.68.65.189	138.68.65.189	6	57374	6008	1	1	5
1285814272	138.68.65.189	138.68.92.16	6	60392	3008	3	5	5
2624664512	138.68.65.189	138.68.65.189	6	44248	6002	1	1	2
1642393440	138.68.65.189	138.68.65.189	6	34370	6012	1	1	5
3940817040	138.68.65.189	138.68.92.16	6	48380	8011	2	2	5
1994595128	138.68.65.189	138.197.177.67	6	56894	4005	4	4	5
2922436808	138.68.65.189	138.68.92.16	6	45302	3007	3	5	5
3790273312	138.68.65.189	138.68.92.16	6	41386	3012	3	5	5
1103257312	138.68.65.189	138.68.65.189	6	39928	6005	1	1	3
3969005696	138.68.65.189	134.122.80.82	6	50830	2012	0	0	5
2864911888	138.68.65.189	138.197.177.67	6	56860	4011	4	4	5
3094785216	138.68.65.189	134.122.80.82	6	33822	2010	0	0	5
2557382664	138.68.65.189	138.68.92.16	6	48398	8011	2	2	5
3551425696	138.68.65.189	134.122.80.82	6	37106	7005	5	5	5
1206131456	138.68.65.189	138.197.177.67	6	53786	7008	5	5	5
26079232	138.68.65.189	138.68.65.189	6	39936	6005	1	1	3
294462152	138.68.65.189	138.197.177.67	6	49390	4003	4	4	5
3696221968	138.68.65.189	138.68.65.189	6	44998	3006	3	4	5
697774640	138.68.65.189	138.68.65.189	6	57028	6007	1	1	1
2829579992	138.68.65.189	138.68.92.16	6	33746	8007	2	2	5
957969832	138.68.65.189	138.68.65.189	6	56306	6009	1	1	5
1275176928	138.68.65.189	138.68.92.16	6	41414	3012	3	5	5
4121761984	138.68.65.189	138.197.177.67	6	33392	7009	5	5	5
25124288	138.68.65.189	138.197.177.67	6	39806	4008	4	4	5
690383568	138.68.65.189	138.68.65.189	6	46330	6010	1	1	5
3717000640	138.68.65.189	138.197.177.67	6	60752	7007	5	5	5
3873736032	138.68.65.189	138.197.177.67	6	33400	7009	5	5	5
3036507840	138.68.65.189	138.197.177.67	6	40824	7010	5	5	5
2675761000	138.68.65.189	138.68.92.16	6	41090	8009	2	2	5
3088411640	138.68.65.189	138.197.177.67	6	60762	7007	5	5	5
1972562488	138.68.65.189	138.68.92.16	6	41094	8009	2	2	5
1448494128	138.68.65.189	138.197.177.67	6	51130	4006	4	4	5
2304279808	138.68.65.189	138.68.92.16	6	40136	8008	2	2	5
80414528	138.68.65.189	138.68.92.16	6	58256	3009	3	5	5
453595024	138.68.65.189	138.68.92.16	6	48444	8011	2	2	5
101569592	138.68.65.189	138.197.177.67	6	56958	4005	4	4	5
988671616	138.68.65.189	138.68.65.189	6	36156	3000	3	3	5
1581655088	138.68.65.189	138.68.65.189	6	45042	3006	3	5	5
1927971616	138.68.65.189	134.122.80.82	6	36770	7001	5	5	5
2292253056	138.68.65.189	138.68.65.189	6	36164	3000	3	3	5
463027288	138.68.65.189	138.68.65.189	6	33550	3001	3	3	5
563709888	138.68.65.189	138.68.65.189	6	34960	3003	3	3	5
1462960400	138.68.65.189	138.68.92.16	6	38394	3010	3	5	5
4100972160	138.68.65.189	138.68.65.189	6	50896	3002	3	3	5
2831683488	138.68.65.189	134.122.80.82	6	51578	2001	0	0	5
3836723616	138.68.65.189	138.68.92.16	6	57160	8001	2	5	3
3181267200	138.68.65.189	134.122.80.82	6	42936	7006	5	5	5
3924264872	138.68.65.189	138.197.177.67	6	49462	4003	4	4	5
1222265856	138.68.65.189	134.122.80.82	6	32840	7000	5	5	5
4025779840	138.68.65.189	138.68.65.189	6	34592	6001	1	1	1
1168070720	138.68.65.189	134.122.80.82	6	42942	7006	5	5	5
2691676928	138.68.65.189	138.197.177.67	6	47830	4000	4	4	5
346409008	138.68.65.189	138.68.92.16	6	38414	3010	3	5	5
3989899400	138.68.65.189	138.68.65.189	6	40082	6005	1	1	4
907856512	138.68.65.189	134.122.80.82	6	37192	7005	5	5	5
2760671072	138.68.65.189	138.197.177.67	6	60732	4002	4	4	5
2456187008	138.68.65.189	138.197.177.67	6	51184	4006	4	4	5
1220926064	138.68.65.189	138.197.177.67	6	51186	4006	4	4	5
1641502464	138.68.65.189	138.197.177.67	6	33472	7009	5	5	5
366111904	138.68.65.189	134.122.80.82	6	40110	2003	0	0	5
3114557704	138.68.65.189	138.197.177.67	6	37274	4001	4	4	5
2923444288	138.68.65.189	138.68.65.189	6	36214	3000	3	3	5
1671923552	138.68.65.189	134.122.80.82	6	33890	2011	0	0	5
1236394752	138.68.65.189	138.197.177.67	6	57024	4005	4	3	5
3453176040	138.68.65.189	138.68.92.16	6	57202	8001	2	0	3
1957496488	138.68.65.189	138.68.65.189	6	35014	3003	3	3	5
4104433216	138.68.65.189	134.122.80.82	6	41154	2002	0	0	5
1599796480	138.68.65.189	134.122.80.82	6	45438	2008	0	0	5
3335641248	138.68.65.189	138.197.177.67	6	38150	4012	4	4	5
1276803488	138.68.65.189	138.197.177.67	6	60772	4002	4	3	5
3115312544	138.68.65.189	138.68.65.189	6	39354	6004	1	1	5
1102659504	138.68.65.189	138.68.92.16	6	38462	3010	3	5	5
971771136	138.68.65.189	138.197.177.67	6	60864	7007	5	5	5
2951861752	138.68.65.189	138.197.177.67	6	39798	4009	4	4	5
882227376	138.68.65.189	138.197.177.67	6	37308	4001	4	4	5
644935936	138.68.65.189	134.122.80.82	6	32902	7000	5	5	5
666732032	138.68.65.189	134.122.80.82	6	50984	2012	0	0	5
542642720	138.68.65.189	138.197.177.67	6	57016	4011	4	4	5
3533737088	138.68.65.189	138.68.92.16	6	38480	3010	3	5	5
596273424	138.68.65.189	138.68.92.16	6	45436	8003	2	2	5
3462516736	138.68.65.189	138.68.92.16	6	58368	3009	3	5	5
3475984384	138.68.65.189	134.122.80.82	6	51072	2006	0	0	5
3263146288	138.68.65.189	138.68.65.189	6	46470	6010	1	1	5
1142058720	138.68.65.189	138.68.92.16	6	45480	3007	3	5	5
563249664	138.68.65.189	138.68.65.189	6	36272	3000	3	3	5
2530230376	138.68.65.189	138.68.92.16	6	48566	8011	2	2	5
2786587520	138.68.65.189	134.122.80.82	6	51010	2012	0	0	5
2908788416	138.68.65.189	138.68.65.189	6	34564	6012	1	1	5
3314297280	138.68.65.189	134.122.80.82	6	33748	7003	5	5	5
4135346496	138.68.65.189	138.197.177.67	6	33768	4010	4	4	5
2355434816	138.68.65.189	138.68.92.16	6	40274	8008	2	2	5
1454134400	138.68.65.189	138.68.65.189	6	57580	6008	1	1	5
1778006784	138.68.65.189	134.122.80.82	6	36916	7004	5	5	5
327322520	138.68.65.189	138.68.65.189	6	56478	6009	1	1	5
1706854664	138.68.65.189	138.68.92.16	6	45470	8003	2	2	5
811321176	138.68.65.189	138.68.92.16	6	44614	8005	2	2	5
3079785856	138.68.65.189	138.68.92.16	6	41592	3012	3	5	5
1603354496	138.68.65.189	134.122.80.82	6	51704	2001	0	0	5
4293149184	138.68.65.189	138.68.92.16	6	60614	3008	3	5	5
4126775296	138.68.65.189	138.68.92.16	6	60616	3008	3	5	5
3206409152	138.68.65.189	138.68.65.189	6	44280	6010	1	1	4
3150597288	138.68.65.189	138.68.65.189	6	56498	6009	1	1	5
1717278256	138.68.65.189	138.197.177.67	6	39868	4009	4	4	5
128265216	138.68.65.189	138.197.177.67	6	53992	7008	5	3	5
3653610288	138.68.65.189	138.68.65.189	6	45202	3006	3	3	5
4173635776	138.68.65.189	138.197.177.67	6	60856	4002	4	4	5
2513443648	138.68.65.189	138.68.65.189	6	57614	6008	1	1	5
2613937808	138.68.65.189	138.197.177.67	6	57084	4011	4	3	5
2550439136	138.68.65.189	138.197.177.67	6	38242	4012	4	4	5
3527810048	138.68.65.189	134.122.80.82	6	34316	2000	0	0	5
1838185200	138.68.65.189	138.68.92.16	6	41166	8010	2	4	5
3882185216	138.68.65.189	138.68.92.16	6	41746	8000	2	0	3
580644384	138.68.65.189	138.197.177.67	6	38254	4012	4	4	5
3671458160	138.68.65.189	138.68.92.16	6	41292	8009	2	2	5
2346782912	138.68.65.189	138.197.177.67	6	40022	4008	4	4	5
3778198912	138.68.65.189	134.122.80.82	6	56936	2007	0	0	5
22820576	138.68.65.189	138.68.92.16	6	44664	8005	2	2	5
1936480232	138.68.65.189	138.197.177.67	6	37542	7011	5	5	5
4085333584	138.68.65.189	138.68.92.16	6	35030	8006	2	2	5
683509856	138.68.65.189	138.68.92.16	6	41646	3012	3	5	5
3015868416	138.68.65.189	138.68.65.189	6	57344	6007	1	1	1
3125307904	138.68.65.189	134.122.80.82	6	45564	2008	0	0	5
2174684120	138.68.65.189	138.68.92.16	6	57342	8001	2	5	3
998936064	138.68.65.189	134.122.80.82	6	34608	7002	5	5	5
1481136128	138.68.65.189	134.122.80.82	6	56960	2007	0	0	5
3857572864	138.68.65.189	138.68.65.189	6	39488	6004	1	1	5
108099896	138.68.65.189	138.68.65.189	6	47406	3005	3	3	5
1018161576	138.68.65.189	138.68.65.189	6	56562	6009	1	1	5
4213398456	138.68.65.189	138.197.177.67	6	57182	4005	4	4	5
4288040176	138.68.65.189	138.68.65.189	6	52420	6003	1	1	5
4022623840	138.68.65.189	138.68.92.16	6	35060	8006	2	2	5
283038048	138.68.65.189	138.197.177.67	6	33868	4010	4	4	5
3718527416	138.68.65.189	138.68.92.16	6	44702	8005	2	2	5
3510515360	138.68.65.189	134.122.80.82	6	33854	7003	5	5	5
4041123840	138.68.65.189	134.122.80.82	6	34376	2000	0	0	5
668746752	138.68.65.189	138.197.177.67	6	54072	7008	5	5	5
4208200128	138.68.65.189	134.122.80.82	6	35772	2009	0	0	5
1182747792	138.68.65.189	138.68.65.189	6	52444	6003	1	1	5
2215212192	138.68.65.189	138.68.65.189	6	32862	3004	3	5	5
2368174960	138.68.65.189	138.68.92.16	6	57388	8001	2	5	3
1388202976	138.68.65.189	138.68.65.189	6	44348	6010	1	0	1
3943007744	138.68.65.189	134.122.80.82	6	34398	2000	0	0	5
1234089856	138.68.65.189	138.68.65.189	6	32872	3004	3	3	5
1964005520	138.68.65.189	138.68.92.16	6	41250	8010	2	2	5
1107002880	138.68.65.189	138.68.92.16	6	41830	8000	2	0	3
271613440	138.68.65.189	134.122.80.82	6	33076	7000	5	5	5
3885165824	138.68.65.189	138.68.65.189	6	32880	3004	3	3	5
3585075688	138.68.65.189	138.68.92.16	6	41378	8009	2	2	5
407832960	138.68.65.189	134.122.80.82	6	35800	2009	0	0	5
3765770688	138.68.65.189	134.122.80.82	6	43186	7006	5	5	5
2178678664	138.68.65.189	138.68.92.16	6	41386	8009	2	2	5
898051288	138.68.65.189	138.68.65.189	6	56622	6009	1	1	5
2655476384	138.68.65.189	134.122.80.82	6	57030	2007	0	0	5
2515465136	138.68.65.189	138.197.177.67	6	33926	4010	4	4	5
1902701648	138.68.65.189	138.68.65.189	6	33828	3001	3	3	5
2091498944	138.68.65.189	134.122.80.82	6	41374	2002	0	0	5
373147296	138.68.65.189	138.197.177.67	6	37512	4001	4	4	5
2676335200	138.68.65.189	134.122.80.82	6	40354	2003	0	0	5
3320295272	138.68.65.189	138.197.177.67	6	49734	4003	4	4	5
567679696	138.68.65.189	138.68.65.189	6	56644	6009	1	1	5
1057527768	138.68.65.189	138.68.92.16	6	45994	3011	3	5	5
2031950376	138.68.65.189	138.197.177.67	6	37654	7011	5	5	5
1460204176	138.68.65.189	138.68.65.189	6	44402	6010	1	1	1
3603772176	138.68.65.189	138.68.65.189	6	40356	6005	1	1	4
2441308464	138.68.65.189	138.68.65.189	6	44422	6010	1	0	1
3695911392	138.68.65.189	134.122.80.82	6	34138	2011	0	0	5
3039053152	138.68.65.189	134.122.80.82	6	40370	2003	0	0	5
161354240	138.68.65.189	134.122.80.82	6	34458	2000	0	0	5
2376819488	138.68.65.189	134.122.80.82	6	33942	7003	5	5	5
642995240	138.68.65.189	138.68.92.16	6	45654	8003	2	2	5
3470171144	138.68.65.189	138.197.177.67	6	48854	4007	4	4	5
2019267984	138.68.65.189	138.68.65.189	6	45366	3006	3	3	5
658653040	138.68.65.189	138.68.65.189	6	47516	3005	3	3	5
1508204976	138.68.65.189	138.68.65.189	6	44438	6010	1	0	1
3412234848	138.68.65.189	138.68.65.189	6	34770	6012	1	1	5
3805146112	138.68.65.189	138.68.92.16	6	41900	8000	2	0	3
2046906144	138.68.65.189	138.68.92.16	6	44808	8005	2	2	5
220635576	138.68.65.189	138.68.92.16	6	41446	8009	2	2	5
2331774464	138.68.65.189	138.197.177.67	6	40176	4008	4	4	5
3046258688	138.68.65.189	134.122.80.82	6	51232	2012	0	0	5
3512375040	138.68.65.189	138.197.177.67	6	48142	4000	4	4	5
3332195056	138.68.65.189	138.68.92.16	6	57484	8001	2	3	3
409396544	138.68.65.189	134.122.80.82	6	34226	2010	0	0	5
4179061568	138.68.65.189	134.122.80.82	6	37508	7005	5	5	5
291114880	138.68.65.189	134.122.80.82	6	37138	7004	5	5	5
3541964904	138.68.65.189	138.68.65.189	6	47546	3005	3	3	5
1350823744	138.68.65.189	134.122.80.82	6	43270	7006	5	5	5
2388533784	138.68.65.189	138.68.92.16	6	48810	8011	2	2	5
